"frame_num","time_elapsed","bboxes"
"114","4.4707841873168945","[[0.5419264435768127,0.3434006869792938,0.598791241645813,0.42674949765205383],[0.25587210059165955,0.2020203024148941,0.39849942922592163,0.4534091353416443]]"
"115","4.489215850830078","[[0.541347861289978,0.3380664587020874,0.602477490901947,0.42784446477890015],[0.2545149624347687,0.1969481110572815,0.39824604988098145,0.4515547454357147]]"
"116","4.472832202911377","[[0.542201578617096,0.3350764513015747,0.6069707870483398,0.4311217963695526],[0.2511691451072693,0.19170914590358734,0.398272305727005,0.45531439781188965]]"
"117","6.582272052764893","[[0.5363377928733826,0.3378215730190277,0.5996636152267456,0.4324619472026825],[0.24974273145198822,0.18981248140335083,0.3998172879219055,0.46086207032203674]]"
"118","6.5873918533325195","[[0.5326724648475647,0.3405757248401642,0.5942583084106445,0.433160662651062],[0.25031641125679016,0.18816669285297394,0.4047521650791168,0.4640112519264221]]"
"119","4.4759039878845215","[[0.530251681804657,0.34396886825561523,0.5905715227127075,0.4350440204143524],[0.24667543172836304,0.18581366539001465,0.4036951959133148,0.46499329805374146]]"
"120","4.476928234100342","[[0.5299164652824402,0.34756261110305786,0.5900523662567139,0.43946751952171326],[0.24245072901248932,0.18325360119342804,0.4020639657974243,0.46916264295578003]]"
"121","6.569983959197998","[[0.5284624695777893,0.3493874669075012,0.5891583561897278,0.4421481788158417],[0.23960314691066742,0.17968572676181793,0.39999088644981384,0.47240251302719116]]"
"122","6.569983959197998","[[0.527010977268219,0.35121622681617737,0.5882617235183716,0.4448249042034149],[0.24120168387889862,0.1744426041841507,0.40200284123420715,0.4684104025363922]]"
"123","6.568960189819336","[[0.5625,0.3734374940395355,0.6541666388511658,0.48750001192092896],[0.525562047958374,0.35304877161979675,0.5873626470565796,0.4474978446960449],[0.24077674746513367,0.17212241888046265,0.4024752378463745,0.4683227241039276]]"
"124","6.571008205413818","[[0.5646830201148987,0.36705949902534485,0.6519836783409119,0.4751298725605011],[0.5241155028343201,0.3548850417137146,0.5864611268043518,0.45016705989837646],[0.2383015751838684,0.1693822294473648,0.3995547294616699,0.4692176580429077]]"
"125","6.5669121742248535","[[0.573358952999115,0.37733155488967896,0.6472291946411133,0.47110673785209656],[0.23763622343540192,0.1681056171655655,0.3968435823917389,0.4709014296531677]]"
"126","4.485119819641113","[[0.5756344199180603,0.386603981256485,0.6403543949127197,0.4700144827365875],[0.24031779170036316,0.1654251664876938,0.3997245728969574,0.46973738074302673]]"
"127","6.560768127441406","[[0.5809832811355591,0.39648541808128357,0.6342090964317322,0.4650823771953583],[0.2391829490661621,0.15665768086910248,0.40164780616760254,0.4648810625076294]]"
"128","4.478975772857666","[[0.5879801511764526,0.40849074721336365,0.6264158487319946,0.45802634954452515],[0.24057787656784058,0.14850936830043793,0.4046567976474762,0.45775046944618225]]"
"129","6.58841609954834","[[0.6012858152389526,0.42862677574157715,0.6123138666152954,0.4428396224975586],[0.24077188968658447,0.1396930068731308,0.4061490595340729,0.45477426052093506]]"
"130","4.517888069152832","[[0.6008875966072083,0.4311014413833618,0.611915647983551,0.44531428813934326],[0.24121016263961792,0.1364738941192627,0.4063546061515808,0.45571526885032654]]"
"131","4.532224178314209","[[0.24336254596710205,0.13942846655845642,0.40716713666915894,0.4612445533275604]]"
"132","4.534272193908691","[[0.9083333611488342,0.0078125,0.9958333373069763,0.15156249701976776],[0.24618399143218994,0.14344143867492676,0.40954717993736267,0.4646773636341095]]"
"133","4.532224178314209","[[0.9083333611488342,0.0078125,0.9958333373069763,0.15156249701976776],[0.24867220222949982,0.15069106221199036,0.4117380380630493,0.4736253023147583]]"
"134","6.624256134033203","[[0.9083333611488342,0.0078125,0.9958333373069763,0.15156249701976776],[0.2500607371330261,0.15867812931537628,0.4134567379951477,0.47899365425109863]]"
"135","8.721407890319824","[[0.9083333611488342,0.0078125,0.9958333373069763,0.15156249701976776],[0.250294029712677,0.1651114672422409,0.41164377331733704,0.4847869873046875]]"
"136","6.605823993682861","[[0.9083333611488342,0.0078125,0.9958333373069763,0.15156249701976776],[0.24878349900245667,0.16853371262550354,0.4097957909107208,0.4890426993370056]]"
"137","8.713215827941895","[[0.25663691759109497,0.17237919569015503,0.4196847975254059,0.49316102266311646]]"
"138","8.715264320373535","[[0.2501172721385956,0.1753729283809662,0.4152125120162964,0.49414026737213135]]"
"139","4.518911838531494","[[0.24763576686382294,0.1729908436536789,0.41482776403427124,0.49386706948280334]]"
"140","6.616064071655273","[[0.24768097698688507,0.1711050271987915,0.41638803482055664,0.49262621998786926]]"
"141","6.62937593460083","[[0.24623602628707886,0.16751781105995178,0.4143393337726593,0.48986247181892395]]"
"142","4.532224178314209","[[0.2438545823097229,0.1666897088289261,0.4126555919647217,0.48925623297691345]]"
"143","6.6314239501953125","[[0.2358514368534088,0.1682073026895523,0.4068666696548462,0.48920729756355286]]"
"144","4.543488025665283","[[0.23785020411014557,0.17093290388584137,0.410534530878067,0.4951769709587097]]"
"145","6.63040018081665","[[0.23308907449245453,0.17239753901958466,0.40523669123649597,0.49289631843566895]]"
"146","4.516863822937012","[[0.2304268777370453,0.17548874020576477,0.4027537405490875,0.4914899170398712]]"
"147","4.544511795043945","[[0.23253880441188812,0.17667898535728455,0.4055444002151489,0.489876389503479]]"
"148","6.63040018081665","[[0.22934427857398987,0.17669863998889923,0.4011287987232208,0.48659420013427734]]"
"149","4.531199932098389","[[0.22916238009929657,0.1807774007320404,0.4011908173561096,0.4873661696910858]]"
"150","4.531199932098389","[[0.5354166626930237,0.3515625,0.5958333611488342,0.4375],[0.22850459814071655,0.18349513411521912,0.401859849691391,0.4854392409324646]]"
